"PRODUCT_ID","DATE","QNT_IN_STOCK","STORE_ID"
"3355208","12/10/18"," 100","DC01"
"3355231","08/11/18","  40","DC01"
"3359012","14/11/18","  63","DC02"
"3355208","23/09/18"," 100","DC01"
"3352505","19/09/18","   4","DC01"
"3351643","06/10/18","  11","DC02"
"3351644","11/11/18","  29","DC02"
"3355210","26/09/18","  85","DC01"
"3351644","27/11/18"," 120","DC01"
"3361608","08/12/18","  11","DC02"
"3352506","13/10/18","   8","DC01"
"3351644","08/12/18"," 136","DC01"
"3352505","10/12/18","   4","DC01"
"3355231","16/10/18"," 101","DC01"
"3351644","20/10/18","  97","DC01"
"3359012","11/12/18","  76","DC01"
"3359011","05/11/18","   5","DC01"
"3352503","19/09/18","   6","DC01"
"3352502","17/08/18","  17","DC01"
"3351645","26/09/18","  20","DC02"
"3351644","26/09/18","  36","DC01"
"3351645","19/09/18","  68","DC01"
"3351644","01/10/18","  13","DC01"
"3351644","06/11/18"," 216","DC01"
"3352506","08/08/18","   1","DC01"
"3352506","29/08/18","   6","DC01"
"3351645","14/09/18","  54","DC01"
"3355209","15/09/18","  18","DC01"
"3351643","20/09/18","  13","DC02"
"3355209","21/09/18"," 127","DC01"
"3351645","06/11/18","  20","DC02"
"3351643","12/11/18","  45","DC02"
"3351643","31/07/18"," 127","DC01"
"3351643","22/09/18","  12","DC02"
"3355208","16/10/18","  68","DC01"
"3351644","22/08/18"," 102","DC01"
"3355231","02/09/18","   9","DC01"
"3351643","15/08/18"," 113","DC01"
"3352504","28/10/18","   9","DC01"
"3352505","03/11/18","   5","DC01"
"3351645","11/09/18","  20","DC02"
"3351644","07/11/18"," 211","DC01"
"3355210","12/11/18","  13","DC02"
"3355209","27/10/18","  41","DC01"
"3355231","27/10/18","  43","DC01"
"3355231","11/10/18","  39","DC02"
"3355231","22/10/18","  69","DC01"
"3351643","08/11/18"," 243","DC01"
"3351644","13/11/18"," 181","DC01"
"3352505","05/10/18","  13","DC01"
"3355209","05/10/18","  24","DC02"
"3355208","03/11/18","  58","DC01"
"3351644","28/10/18","  96","DC01"
"3355208","25/11/18"," 175","DC01"
"3352505","13/09/18","   6","DC01"
"3351644","13/09/18","  10","DC02"
"3359011","26/11/18","  56","DC02"
"3355209","19/09/18","  21","DC01"
"3355209","08/10/18","  45","DC01"
"3355231","13/10/18","  38","DC02"
"3355208","26/11/18"," 157","DC01"
"3351644","07/09/18","  66","DC01"
"3351645","04/11/18"," 301","DC01"
"3355210","31/08/18","  14","DC01"
"3351643","25/09/18","  12","DC02"
"3352506","10/10/18","   9","DC01"
"3352502","25/10/18","  29","DC01"
"3352504","27/10/18","  12","DC02"
"3352502","22/11/18","  25","DC01"
"3355209","12/10/18","  19","DC02"
"3351645","26/08/18","  42","DC01"
"3351644","12/09/18","  10","DC02"
"3355209","10/10/18","  19","DC02"
"3355210","24/10/18","  30","DC01"
"3351645","01/10/18","  49","DC01"
"3351645","13/10/18","  50","DC01"
"3359012","06/11/18","  10","DC02"
"3355208","31/10/18","  48","DC01"
"3352502","10/10/18","   1","DC01"
"3351643","19/08/18"," 101","DC01"
"3351645","22/09/18","  20","DC02"
"3351643","16/10/18","   7","DC02"
"3355231","12/10/18","  83","DC01"
"3351645","10/08/18","  59","DC01"
"3351645","17/09/18","  20","DC02"
"3352502","03/11/18","  19","DC01"
"3351644","07/12/18"," 141","DC01"
"3352506","26/07/18","   3","DC01"
"3351644","25/08/18","  97","DC01"
"3359011","11/11/18","  29","DC01"
"3355210","11/11/18","  16","DC01"
"3355210","03/12/18"," 142","DC02"
"3355210","28/08/18","   6","DC01"
"3355209","18/12/18","  67","DC02"
"3355209","23/12/18","  12","DC02"
"3351645","14/12/18"," 563","DC01"
"3355208","18/12/18","  71","DC01"
"3352504","17/08/18","  10","DC01"
"3352504","24/08/18","  20","DC01"
"3359011","17/11/18","  69","DC01"
"3359012","04/12/18"," 101","DC02"
"3351644","09/12/18"," 213","DC02"
"3359012","31/12/18","  65","DC02"
"3355208","15/12/18","  71","DC01"
"3355208","24/11/18","  76","DC02"
"3352502","27/12/18","   9","DC01"
"3352503","27/12/18","   6","DC01"
"3352504","03/08/18","   9","DC01"
"3355208","14/11/18","  34","DC01"
"3355231","09/11/18","  37","DC01"
"3351644","24/12/18"," 184","DC01"
"3355208","08/12/18","  87","DC01"
"3351643","14/12/18"," 289","DC02"
"3351645","08/07/18"," 852","DC01"
"3352506","25/12/18","   3","DC01"
"3355210","09/12/18","  80","DC01"
"3351645","31/12/18"," 488","DC01"
"3355208","15/10/18","  30","DC02"
"3355209","31/10/18","  48","DC01"
"3359012","12/11/18","  36","DC01"
"3351645","05/12/18"," 256","DC02"
"3351643","12/07/18","  24","DC01"
"3351645","12/11/18","  65","DC02"
"3355231","20/10/18","  87","DC01"
"3355210","20/10/18","  42","DC01"
"3352505","20/10/18","   5","DC01"
"3355210","13/11/18","  13","DC02"
"3352502","29/11/18","  43","DC01"
"3361608","10/12/18","  24","DC01"
"3352504","22/10/18","   4","DC01"
"3351643","11/12/18"," 291","DC02"
"3355231","25/11/18","  72","DC02"
"3351645","22/12/18"," 377","DC02"
"3352505","15/11/18","   1","DC01"
"3359012","19/11/18","  21","DC01"
"3352505","24/12/18","   3","DC01"
"3352505","06/07/18","   5","DC01"
"3351643","04/07/18"," 272","DC01"
"3351644","04/11/18"," 224","DC01"
"3355231","05/11/18","  21","DC01"
"3351644","21/11/18"," 151","DC01"
"3351643","21/11/18","   2","DC02"
"3359012","28/12/18","  94","DC01"
"3351645","31/10/18"," 314","DC01"
"3352505","10/11/18","   1","DC01"
"3352502","28/12/18","  25","DC01"
"3355209","28/11/18"," 161","DC01"
"3355210","13/12/18","  81","DC01"
"3355231","13/12/18","  27","DC01"
"3352505","19/12/18","   1","DC01"
"3355231","06/11/18","  44","DC01"
"3355209","17/11/18","  37","DC01"
"3355208","04/12/18"," 106","DC02"
"3355210","09/12/18"," 133","DC02"
"3352502","18/12/18","  10","DC01"
"3351643","18/12/18"," 460","DC01"
"3355208","25/12/18","  97","DC01"
"3359011","30/12/18","  69","DC02"
"3351645","08/11/18"," 209","DC01"
"3355209","19/11/18","  33","DC01"
"3352504","30/11/18","  11","DC01"
"3355208","10/12/18","  71","DC01"
"3352506","28/07/18","   4","DC01"
"3355210","25/11/18","  82","DC02"
"3355209","11/12/18","  71","DC01"
"3355210","16/12/18","  66","DC02"
"3351644","16/12/18"," 201","DC02"
"3355208","27/12/18","  94","DC01"
"3355209","15/11/18","  45","DC01"
"3355209","11/12/18","  71","DC02"
"3351644","13/12/18"," 212","DC01"
"3351643","02/10/18","  11","DC02"
"3359011","28/11/18"," 199","DC01"
"3355208","04/12/18","  67","DC01"
"3351644","04/12/18"," 218","DC02"
"3355209","15/10/18","  47","DC01"
"3352502","21/12/18","  30","DC01"
"3355210","09/10/18","  22","DC02"
"3352503","01/11/18","  10","DC01"
"3351644","13/11/18","  28","DC02"
"3359012","13/11/18","  19","DC01"
"3355231","26/12/18","  33","DC02"
"3352503","04/10/18","  20","DC01"
"3351645","29/09/18","  59","DC01"
"3351644","22/10/18","   1","DC02"
"3355209","29/09/18","  93","DC01"
"3351643","03/11/18","  52","DC01"
"3351644","01/12/18"," 220","DC02"
"3351645","01/10/18","  19","DC02"
"3352505","23/10/18","   9","DC01"
"3351644","26/11/18","  24","DC02"
"3361608","19/12/18","  24","DC02"
"3355210","17/10/18","  79","DC01"
"3351643","05/11/18","  28","DC01"
"3359011","09/11/18","  49","DC01"
"3355208","06/10/18","  36","DC02"
"3355209","21/11/18"," 103","DC01"
"3355210","08/12/18"," 134","DC02"
"3355231","14/10/18","  72","DC01"
"3351643","27/08/18","  75","DC01"
"3355231","08/10/18","  22","DC02"
"3351645","28/07/18","  67","DC01"
"3355209","02/10/18","  89","DC01"
"3351644","12/07/18"," 263","DC01"
"3352505","21/08/18","   1","DC01"
"3352502","21/09/18","  20","DC01"
"3355231","10/10/18","  97","DC01"
"3351645","20/10/18"," 359","DC01"
"3351643","12/08/18"," 121","DC01"
"3352504","10/09/18","   5","DC01"
"3355209","17/10/18","  99","DC01"
"3355231","04/09/18","  12","DC01"
"3351643","24/09/18","  43","DC01"
"3351645","24/09/18","  37","DC01"
"3351645","20/12/18"," 377","DC02"
"3351644","29/07/18"," 162","DC01"
"3352503","29/07/18","   9","DC01"
"3352504","05/12/18","   3","DC01"
"3359011","15/12/18"," 170","DC01"
"3355231","21/12/18","  72","DC01"
"3351644","21/09/18","  32","DC01"
"3351644","20/07/18"," 238","DC01"
"3351645","21/08/18","  53","DC01"
"3351645","01/09/18","  44","DC01"
"3351643","22/12/18"," 440","DC01"
"3355208","11/12/18","  46","DC02"
"3352502","24/12/18","   5","DC01"
"3351643","25/08/18","  82","DC01"
"3355208","13/12/18","  60","DC01"
"3351644","15/07/18"," 252","DC01"
"3351644","03/12/18"," 218","DC02"
"3355231","30/12/18","  33","DC02"
"3351643","26/09/18","  12","DC02"
"3351644","11/09/18","  10","DC02"
"3351643","18/09/18","  33","DC01"
"3351644","04/09/18","  78","DC01"
"3351645","31/12/18"," 357","DC02"
"3355209","12/09/18","  27","DC01"
"3351644","28/07/18"," 168","DC01"
"3351643","30/09/18","  39","DC01"
"3352503","11/07/18","   2","DC01"
"3355210","11/10/18"," 116","DC01"
"3351644","19/09/18","  39","DC01"
"3352505","10/07/18","   1","DC01"
"3351645","07/09/18","  20","DC02"
"3355208","08/10/18","  34","DC02"
"3355208","08/10/18","  30","DC01"
"3351645","16/12/18"," 388","DC02"
"3352504","08/09/18","   7","DC01"
"3352502","03/08/18","  12","DC01"
"3352503","01/09/18","  10","DC01"
"3352503","15/09/18","   1","DC01"
"3352505","15/09/18","   7","DC01"
"3351644","09/10/18","   8","DC02"
"3355231","24/12/18","  56","DC01"
"3352504","26/07/18","   6","DC01"
"3352505","26/07/18","   6","DC01"
"3355231","24/11/18"," 150","DC01"
"3355209","30/11/18"," 147","DC01"
"3355209","21/12/18","  12","DC02"
"3352503","20/07/18","   5","DC01"
"3355231","10/12/18","  71","DC01"
"3351645","24/07/18"," 249","DC01"
"3351645","13/08/18","  49","DC01"
"3352505","12/08/18","   8","DC01"
"3351643","14/09/18","  46","DC01"
"3351645","17/12/18"," 543","DC01"
"3352506","13/08/18","   9","DC01"
"3355210","06/12/18"," 139","DC02"
"3359012","07/12/18","  88","DC02"
"3359011","13/12/18","  59","DC02"
"3351643","19/12/18"," 287","DC02"
"3352502","29/12/18","  17","DC01"
"3352504","04/07/18","   4","DC01"
"3359012","23/12/18","  54","DC01"
"3351644","26/08/18","  95","DC01"
"3355231","14/12/18","  48","DC02"
"3355231","03/12/18","  92","DC01"
"3351645","04/12/18"," 424","DC01"
"3355209","30/12/18","  33","DC02"
"3355208","25/12/18","  42","DC02"
"3355209","31/12/18","  52","DC01"
"3352504","13/12/18","   5","DC01"
"3352503","19/10/18","  10","DC01"
"3355208","23/10/18","  34","DC01"
"3355210","14/12/18","  79","DC02"
"3352505","08/10/18","   9","DC01"
"3351645","15/12/18"," 552","DC01"
"3351643","10/11/18","  69","DC01"
"3351644","10/11/18","  29","DC02"
"3351643","12/11/18","   2","DC01"
"3355209","18/11/18","  36","DC01"
"3355208","23/11/18"," 187","DC01"
"3351644","05/12/18"," 145","DC01"
"3351643","14/12/18"," 475","DC01"
"3352506","20/10/18","   2","DC01"
"3355208","19/11/18","  23","DC01"
"3352503","27/10/18","   4","DC01"
"3355231","17/10/18","  36","DC02"
"3359011","12/12/18","  63","DC02"
"3351643","02/12/18"," 376","DC01"
"3352503","30/10/18","   4","DC02"
"3355209","05/11/18","  14","DC01"
"3351644","25/09/18","   9","DC02"
"3352502","12/08/18","   4","DC01"
"3351645","15/09/18","  20","DC02"
"3355210","27/10/18","  24","DC01"
"3352504","04/10/18","   6","DC01"
"3355231","07/11/18","  12","DC02"
"3352506","14/11/18","   7","DC01"
"3359011","19/11/18","  36","DC01"
"3351645","03/11/18","  23","DC02"
"3351645","19/11/18"," 147","DC01"
"3351644","27/09/18","   9","DC02"
"3352502","12/09/18","   3","DC01"
"3355209","31/10/18","  24","DC02"
"3351643","13/09/18","  14","DC02"
"3355208","19/09/18","  21","DC01"
"3351643","08/08/18"," 129","DC01"
"3351645","02/10/18","  44","DC01"
"3355209","21/10/18","  76","DC01"
"3352505","21/10/18","   3","DC02"
"3351644","30/09/18","  16","DC01"
"3351645","06/10/18","  71","DC01"
"3351644","11/10/18"," 114","DC01"
"3351644","18/10/18","  14","DC02"
"3355208","02/12/18","  91","DC01"
"3355209","04/11/18","  14","DC01"
"3352506","08/10/18","   4","DC01"
"3355231","15/11/18","  39","DC01"
"3351645","27/11/18","  10","DC02"
"3359011","10/11/18","  37","DC01"
"3359012","23/11/18","  55","DC02"
"3359011","12/11/18","  11","DC01"
"3352506","09/09/18","  20","DC01"
"3355231","01/11/18","  27","DC01"
"3352502","07/11/18","   5","DC01"
"3352502","24/11/18","   7","DC01"
"3351643","27/10/18"," 158","DC01"
"3351645","30/11/18"," 259","DC02"
"3355209","04/09/18","  13","DC01"
"3352505","18/09/18","   1","DC01"
"3352504","30/08/18","   2","DC01"
"3352506","30/08/18","  12","DC01"
"3351643","13/08/18"," 119","DC01"
"3352504","04/08/18","   1","DC01"
"3355210","02/11/18","  20","DC02"
"3355208","16/09/18","   2","DC01"
"3355210","16/10/18","  10","DC02"
"3352502","22/10/18","   4","DC02"
"3351643","06/08/18"," 139","DC01"
"3355208","26/08/18","   8","DC01"
"3351643","04/09/18","  54","DC01"
"3355210","04/09/18","  15","DC01"
"3352503","18/09/18","   5","DC01"
"3355231","30/10/18","  21","DC02"
"3352503","29/10/18","  12","DC01"
"3351644","13/09/18","  53","DC01"
"3355209","07/10/18","  24","DC02"
"3351643","19/10/18"," 228","DC01"
"3355208","13/10/18","  94","DC01"
"3352505","31/07/18","   9","DC01"
"3352504","25/10/18","   5","DC01"
"3352503","07/09/18","  18","DC01"
"3352503","08/09/18","   2","DC01"
"3352502","27/09/18","   2","DC01"
"3355208","21/10/18","   7","DC01"
"3351645","08/09/18","  65","DC01"
"3355210","15/12/18","  70","DC02"
"3351645","04/12/18"," 256","DC02"
"3352505","15/12/18","   3","DC01"
"3351644","11/07/18"," 268","DC01"
"3352505","29/07/18","  10","DC01"
"3355231","05/12/18"," 104","DC02"
"3355210","13/11/18","   7","DC01"
"3355210","10/12/18"," 133","DC02"
"3352504","12/07/18","  12","DC01"
"3352506","19/08/18","   7","DC01"
"3352505","20/08/18","   3","DC01"
"3351644","24/07/18"," 221","DC01"
"3351645","23/07/18"," 283","DC01"
"3351644","13/08/18"," 122","DC01"
"3359011","17/12/18"," 148","DC02"
"3359012","19/12/18"," 131","DC01"
"3355231","11/11/18","  23","DC01"
"3352505","29/12/18","   2","DC01"
"3355209","16/11/18","  31","DC02"
"3355231","13/12/18","  48","DC02"
"3359011","23/12/18","  86","DC02"
"3351643","19/07/18","  43","DC01"
"3355208","09/12/18","  73","DC01"
"3359011","14/12/18"," 205","DC01"
"3355209","20/12/18","  12","DC02"
"3359011","30/12/18"," 589","DC01"
"3359011","11/12/18"," 205","DC01"
"3352506","19/11/18","   1","DC01"
"3352506","30/11/18","  13","DC01"
"3359012","22/12/18","  69","DC01"
"3351644","20/11/18"," 153","DC01"
"3355208","25/11/18","  74","DC02"
"3355210","22/12/18","  62","DC01"
"3355210","28/10/18","  17","DC01"
"3355231","14/11/18","  28","DC02"
"3351643","14/11/18","  95","DC02"
"3351643","24/12/18"," 428","DC01"
"3351643","17/10/18","   7","DC02"
"3352506","30/10/18","   4","DC02"
"3351643","01/12/18"," 170","DC02"
"3351645","02/12/18"," 434","DC01"
"3352503","05/11/18","   7","DC01"
"3351643","18/10/18","  17","DC02"
"3352504","31/10/18","   4","DC02"
"3355209","27/11/18","  74","DC02"
"3359012","03/12/18"," 106","DC02"
"3355208","03/12/18"," 107","DC02"
"3352502","13/10/18","   4","DC01"
"3351644","04/11/18","   9","DC02"
"3355210","20/12/18","  82","DC01"
"3351645","25/12/18"," 522","DC01"
"3355208","22/11/18","  79","DC02"
"3355210","25/12/18","  13","DC02"
"3352506","27/10/18","   9","DC02"
"3351644","04/12/18"," 152","DC01"
"3355209","06/11/18","  49","DC01"
"3352506","26/12/18","   5","DC01"
"3359011","27/12/18"," 650","DC01"
"3351643","18/11/18","  31","DC02"
"3355209","27/12/18","  62","DC01"
"3351645","02/11/18","  29","DC02"
"3359011","06/11/18","   4","DC01"
"3359011","29/11/18","  71","DC02"
"3352503","04/07/18","  14","DC01"
"3351643","03/12/18"," 370","DC01"
"3359012","22/11/18","   3","DC02"
"3351644","14/12/18"," 202","DC02"
"3355208","18/11/18","  30","DC02"
"3355210","18/11/18","   9","DC02"
"3352503","02/11/18","  19","DC01"
"3355231","02/11/18","  35","DC01"
"3355210","19/11/18","   9","DC02"
"3355231","15/12/18","  61","DC01"
"3352505","27/07/18","  15","DC01"
"3351645","20/11/18","  69","DC01"
"3355209","10/12/18","  72","DC02"
"3351643","30/11/18"," 174","DC02"
"3352502","28/10/18","  34","DC01"
"3361608","11/12/18","  19","DC01"
"3352502","09/11/18","  12","DC01"
"3355210","15/11/18","  10","DC02"
"3351645","16/11/18"," 303","DC01"
"3355210","21/11/18","   6","DC02"
"3352505","30/07/18","   6","DC01"
"3352506","03/08/18","  15","DC01"
"3352503","22/10/18","   4","DC02"
"3355210","24/11/18"," 135","DC01"
"3355231","16/12/18","  44","DC02"
"3352502","19/11/18","   2","DC01"
"3351644","06/12/18"," 143","DC01"
"3351643","11/10/18","   7","DC02"
"3359012","01/12/18","  67","DC01"
"3359012","17/12/18"," 135","DC01"
"3355210","01/12/18","  70","DC01"
"3355208","05/10/18","  36","DC02"
"3355210","05/10/18","  24","DC02"
"3355210","05/11/18","  36","DC01"
"3355208","12/12/18","  40","DC02"
"3359011","21/11/18","  28","DC02"
"3351644","02/12/18"," 220","DC02"
"3359011","07/12/18"," 290","DC01"
"3351644","17/11/18","  28","DC02"
"3351643","02/10/18","  34","DC01"
"3355208","25/10/18","  21","DC02"
"3351645","09/12/18"," 494","DC01"
"3352502","30/10/18","   7","DC01"
"3352504","26/10/18","   1","DC02"
"3352502","31/10/18","   9","DC01"
"3351644","18/11/18","  29","DC02"
"3351644","24/11/18","  24","DC02"
"3355210","02/10/18","  91","DC01"
"3351644","20/09/18","   9","DC02"
"3351644","11/08/18"," 126","DC01"
"3351645","03/07/18","  60","DC01"
"3351645","17/09/18","  44","DC01"
"3351645","07/10/18","  69","DC01"
"3351645","12/10/18","  16","DC02"
"3355209","12/10/18"," 105","DC01"
"3352506","12/10/18","  21","DC01"
"3352506","05/07/18","   2","DC01"
"3351643","14/08/18"," 114","DC01"
"3355209","05/10/18","  55","DC01"
"3351645","24/10/18"," 345","DC01"
"3351645","27/09/18","  20","DC02"
"3355209","30/09/18","  91","DC01"
"3355209","31/12/18","  33","DC02"
"3351644","01/09/18","  85","DC01"
"3351644","22/12/18"," 188","DC02"
"3352506","30/07/18","   7","DC01"
"3351644","29/09/18","  18","DC01"
"3355210","11/12/18","  83","DC02"
"3351645","12/12/18"," 394","DC02"
"3355210","23/09/18"," 114","DC01"
"3351645","24/12/18"," 376","DC02"
"3351643","07/12/18"," 502","DC01"
"3359011","13/12/18"," 181","DC01"
"3351644","26/09/18","   9","DC02"
"3351644","25/12/18"," 178","DC01"
"3355231","09/12/18","  71","DC01"
"3351645","20/12/18"," 535","DC01"
"3351643","07/07/18"," 167","DC01"
"3352506","18/08/18","   1","DC01"
"3351644","18/08/18"," 112","DC01"
"3352505","14/09/18","  14","DC01"
"3351644","21/09/18","   9","DC02"
"3355231","10/12/18","  51","DC02"
"3352503","01/07/18","   2","DC01"
"3352502","21/08/18","   2","DC01"
"3351644","11/12/18"," 129","DC01"
"3351645","11/10/18","  17","DC02"
"3355231","20/12/18","   8","DC02"
"3351645","12/09/18","  66","DC01"
"3355231","01/10/18","  82","DC01"
"3355231","27/12/18","  59","DC01"
"3352504","10/07/18","   2","DC01"
